5milLu-6bWI,0941,0.622,0.222,0.842,0.968,17,8
5milLu-6bWI,0942,0.423,0.270,0.585,0.857,14,13
5milLu-6bWI,0942,0.423,0.270,0.585,0.857,17,13
5milLu-6bWI,0942,0.423,0.270,0.585,0.857,69,13
5milLu-6bWI,0942,0.589,0.230,0.768,0.948,14,12
5milLu-6bWI,0943,0.406,0.224,0.553,0.798,14,14
5milLu-6bWI,0943,0.406,0.224,0.553,0.798,17,14
5milLu-6bWI,0943,0.737,0.220,1.000,0.975,14,15
5milLu-6bWI,0943,0.737,0.220,1.000,0.975,80,15
5milLu-6bWI,0944,0.318,0.195,0.450,0.754,14,14
5milLu-6bWI,0944,0.318,0.195,0.450,0.754,17,14
5milLu-6bWI,0944,0.699,0.164,0.857,0.950,14,17
5milLu-6bWI,0944,0.771,0.179,1.000,0.979,14,16
5milLu-6bWI,0944,0.771,0.179,1.000,0.979,17,16
5milLu-6bWI,0945,0.183,0.188,0.325,0.723,14,14
5milLu-6bWI,0945,0.183,0.188,0.325,0.723,17,14
5milLu-6bWI,0945,0.600,0.164,0.824,0.940,14,17
5milLu-6bWI,0945,0.600,0.164,0.824,0.940,17,17
5milLu-6bWI,0945,0.600,0.164,0.824,0.940,66,17
5milLu-6bWI,0945,0.783,0.234,0.997,0.959,14,16
5milLu-6bWI,0945,0.783,0.234,0.997,0.959,66,16
5milLu-6bWI,0946,0.037,0.183,0.179,0.741,14,14
5milLu-6bWI,0946,0.037,0.183,0.179,0.741,17,14
5milLu-6bWI,0946,0.569,0.165,0.755,0.902,14,17
5milLu-6bWI,0946,0.569,0.165,0.755,0.902,17,17
5milLu-6bWI,0946,0.727,0.191,0.996,0.925,14,16
5milLu-6bWI,0946,0.727,0.191,0.996,0.925,17,16
5milLu-6bWI,0947,0.524,0.180,0.660,0.890,14,17
5milLu-6bWI,0947,0.524,0.180,0.660,0.890,66,17
5milLu-6bWI,0947,0.524,0.180,0.660,0.890,79,17
5milLu-6bWI,0947,0.524,0.180,0.660,0.890,80,17
5milLu-6bWI,0947,0.618,0.182,0.829,0.940,14,16
5milLu-6bWI,0947,0.618,0.182,0.829,0.940,17,16
5milLu-6bWI,0947,0.618,0.182,0.829,0.940,74,16
5milLu-6bWI,0947,0.618,0.182,0.829,0.940,80,16
5milLu-6bWI,0948,0.476,0.173,0.628,0.868,14,17
5milLu-6bWI,0948,0.476,0.173,0.628,0.868,66,17
5milLu-6bWI,0948,0.593,0.184,0.793,0.887,14,16
5milLu-6bWI,0948,0.593,0.184,0.793,0.887,74,16
5milLu-6bWI,0948,0.593,0.184,0.793,0.887,80,16
5milLu-6bWI,0949,0.446,0.190,0.579,0.842,14,17
5milLu-6bWI,0949,0.550,0.201,0.744,0.854,14,16
5milLu-6bWI,0950,0.466,0.213,0.564,0.835,14,17
5milLu-6bWI,0950,0.466,0.213,0.564,0.835,66,17
5milLu-6bWI,0950,0.533,0.219,0.680,0.838,14,16
5milLu-6bWI,0951,0.527,0.246,0.700,0.835,14,16
5milLu-6bWI,0952,0.265,0.057,0.308,0.298,12,18
5milLu-6bWI,0952,0.265,0.057,0.308,0.298,80,18
5milLu-6bWI,0952,0.557,0.286,0.743,0.822,14,19
5milLu-6bWI,0953,0.599,0.305,0.700,0.822,14,19
5milLu-6bWI,0953,0.599,0.305,0.700,0.822,17,19
5milLu-6bWI,0953,0.599,0.305,0.700,0.822,66,19
5milLu-6bWI,0953,0.599,0.305,0.700,0.822,80,19
5milLu-6bWI,0953,0.678,0.344,0.831,0.829,14,20
5milLu-6bWI,0953,0.678,0.344,0.831,0.829,17,20
5milLu-6bWI,0953,0.678,0.344,0.831,0.829,74,20
5milLu-6bWI,0954,0.622,0.313,0.739,0.830,14,19
5milLu-6bWI,0954,0.622,0.313,0.739,0.830,17,19
5milLu-6bWI,0954,0.622,0.313,0.739,0.830,66,19
5milLu-6bWI,0954,0.622,0.313,0.739,0.830,80,19
5milLu-6bWI,0954,0.687,0.318,0.840,0.840,14,20
5milLu-6bWI,0954,0.687,0.318,0.840,0.840,17,20
5milLu-6bWI,0954,0.687,0.318,0.840,0.840,74,20
5milLu-6bWI,0955,0.279,0.060,0.321,0.292,12,21
5milLu-6bWI,0955,0.603,0.324,0.719,0.830,14,19
5milLu-6bWI,0955,0.603,0.324,0.719,0.830,17,19
5milLu-6bWI,0955,0.681,0.348,0.810,0.829,14,20
5milLu-6bWI,0956,0.549,0.359,0.701,0.828,14,19
5milLu-6bWI,0956,0.549,0.359,0.701,0.828,17,19
5milLu-6bWI,0956,0.549,0.359,0.701,0.828,66,19
5milLu-6bWI,0956,0.649,0.363,0.880,0.818,14,20
5milLu-6bWI,0956,0.649,0.363,0.880,0.818,17,20
5milLu-6bWI,0957,0.314,0.080,0.359,0.313,12,22
5milLu-6bWI,0957,0.314,0.080,0.359,0.313,59,22
5milLu-6bWI,0957,0.314,0.080,0.359,0.313,80,22
5milLu-6bWI,0957,0.534,0.395,0.639,0.841,14,19
5milLu-6bWI,0957,0.534,0.395,0.639,0.841,17,19
5milLu-6bWI,0957,0.534,0.395,0.639,0.841,66,19
5milLu-6bWI,0957,0.616,0.395,0.792,0.835,14,20
5milLu-6bWI,0957,0.616,0.395,0.792,0.835,17,20
5milLu-6bWI,0958,0.327,0.099,0.371,0.333,12,22
5milLu-6bWI,0958,0.512,0.409,0.641,0.844,14,19
5milLu-6bWI,0958,0.512,0.409,0.641,0.844,17,19
5milLu-6bWI,0958,0.607,0.427,0.783,0.859,14,20
5milLu-6bWI,0958,0.607,0.427,0.783,0.859,17,20
5milLu-6bWI,0959,0.064,0.094,0.106,0.346,12,23
5milLu-6bWI,0959,0.331,0.097,0.376,0.335,12,22
5milLu-6bWI,0959,0.464,0.403,0.623,0.838,14,19
5milLu-6bWI,0959,0.464,0.403,0.623,0.838,17,19
5milLu-6bWI,0959,0.464,0.403,0.623,0.838,66,19
5milLu-6bWI,0959,0.594,0.424,0.733,0.829,14,20
5milLu-6bWI,0959,0.594,0.424,0.733,0.829,17,20
5milLu-6bWI,0960,0.066,0.088,0.107,0.347,12,24
5milLu-6bWI,0960,0.066,0.088,0.107,0.347,80,24
5milLu-6bWI,0960,0.431,0.404,0.620,0.823,14,19
5milLu-6bWI,0960,0.431,0.404,0.620,0.823,17,19
5milLu-6bWI,0960,0.431,0.404,0.620,0.823,66,19
5milLu-6bWI,0960,0.556,0.412,0.684,0.810,14,20
5milLu-6bWI,0961,0.391,0.336,0.547,0.764,14,19
5milLu-6bWI,0961,0.391,0.336,0.547,0.764,17,19
5milLu-6bWI,0961,0.391,0.336,0.547,0.764,66,19
5milLu-6bWI,0961,0.531,0.332,0.626,0.745,14,20
5milLu-6bWI,0962,0.310,0.283,0.472,0.704,14,19
5milLu-6bWI,0962,0.310,0.283,0.472,0.704,17,19
5milLu-6bWI,0962,0.459,0.282,0.581,0.683,14,20
5milLu-6bWI,0962,0.459,0.282,0.581,0.683,17,20
5milLu-6bWI,0963,0.091,0.088,0.130,0.342,12,25
5milLu-6bWI,0963,0.275,0.316,0.430,0.731,14,19
5milLu-6bWI,0963,0.275,0.316,0.430,0.731,17,19
5milLu-6bWI,0963,0.275,0.316,0.430,0.731,66,19
5milLu-6bWI,0963,0.394,0.293,0.489,0.703,14,20
5milLu-6bWI,0963,0.394,0.293,0.489,0.703,17,20
5milLu-6bWI,0964,0.205,0.384,0.277,0.797,14,19
5milLu-6bWI,0964,0.205,0.384,0.277,0.797,17,19
5milLu-6bWI,0964,0.302,0.361,0.437,0.757,14,20
5milLu-6bWI,0964,0.302,0.361,0.437,0.757,17,20
5milLu-6bWI,0965,0.079,0.434,0.171,0.842,14,19
5milLu-6bWI,0965,0.079,0.434,0.171,0.842,17,19
5milLu-6bWI,0965,0.079,0.434,0.171,0.842,79,19
5milLu-6bWI,0965,0.122,0.182,0.164,0.413,12,27
5milLu-6bWI,0965,0.190,0.408,0.275,0.824,14,20
5milLu-6bWI,0965,0.190,0.408,0.275,0.824,17,20
5milLu-6bWI,0965,0.190,0.408,0.275,0.824,74,20
5milLu-6bWI,0965,0.390,0.180,0.430,0.413,12,26
5milLu-6bWI,0965,0.390,0.180,0.430,0.413,80,26
5milLu-6bWI,0966,0.062,0.451,0.142,0.879,12,19
5milLu-6bWI,0966,0.062,0.451,0.142,0.879,17,19
5milLu-6bWI,0966,0.062,0.451,0.142,0.879,79,19
5milLu-6bWI,0966,0.127,0.206,0.168,0.450,12,27
5milLu-6bWI,0966,0.146,0.439,0.244,0.854,12,20
5milLu-6bWI,0966,0.146,0.439,0.244,0.854,17,20
5milLu-6bWI,0967,0.029,0.449,0.172,0.877,12,19
5milLu-6bWI,0967,0.029,0.449,0.172,0.877,17,19
5milLu-6bWI,0967,0.155,0.443,0.241,0.863,12,20
5milLu-6bWI,0967,0.155,0.443,0.241,0.863,17,20
5milLu-6bWI,0967,0.155,0.443,0.241,0.863,74,20
5milLu-6bWI,0968,0.032,0.469,0.188,0.877,12,19
5milLu-6bWI,0968,0.032,0.469,0.188,0.877,17,19
5milLu-6bWI,0968,0.032,0.469,0.188,0.877,79,19
5milLu-6bWI,0968,0.032,0.469,0.188,0.877,80,19
5milLu-6bWI,0968,0.135,0.207,0.176,0.455,12,27
5milLu-6bWI,0968,0.135,0.207,0.176,0.455,80,27
5milLu-6bWI,0968,0.161,0.440,0.240,0.849,12,20
5milLu-6bWI,0968,0.161,0.440,0.240,0.849,17,20
5milLu-6bWI,0969,0.058,0.463,0.174,0.871,12,19
5milLu-6bWI,0969,0.058,0.463,0.174,0.871,17,19
5milLu-6bWI,0969,0.135,0.200,0.176,0.460,12,27
5milLu-6bWI,0969,0.135,0.200,0.176,0.460,74,27
5milLu-6bWI,0969,0.135,0.200,0.176,0.460,80,27
5milLu-6bWI,0969,0.166,0.443,0.245,0.851,12,20
5milLu-6bWI,0969,0.166,0.443,0.245,0.851,17,20
5milLu-6bWI,0969,0.166,0.443,0.245,0.851,74,20
5milLu-6bWI,0969,0.400,0.224,0.443,0.437,12,29
5milLu-6bWI,0970,0.077,0.441,0.184,0.867,12,19
5milLu-6bWI,0970,0.077,0.441,0.184,0.867,17,19
5milLu-6bWI,0970,0.134,0.202,0.175,0.457,12,27
5milLu-6bWI,0970,0.134,0.202,0.175,0.457,80,27
5milLu-6bWI,0970,0.167,0.433,0.247,0.847,12,20
5milLu-6bWI,0970,0.398,0.209,0.442,0.432,12,29
5milLu-6bWI,0970,0.398,0.209,0.442,0.432,80,29
5milLu-6bWI,0971,0.092,0.455,0.174,0.867,12,19
5milLu-6bWI,0971,0.092,0.455,0.174,0.867,17,19
5milLu-6bWI,0971,0.092,0.455,0.174,0.867,79,19
5milLu-6bWI,0971,0.128,0.193,0.170,0.446,12,30
5milLu-6bWI,0971,0.168,0.429,0.244,0.851,12,20
5milLu-6bWI,0971,0.168,0.429,0.244,0.851,17,20
5milLu-6bWI,0971,0.168,0.429,0.244,0.851,74,20
5milLu-6bWI,0975,0.471,0.426,0.496,0.558,14,31
5milLu-6bWI,0977,0.494,0.435,0.526,0.557,14,32
5milLu-6bWI,0979,0.261,0.272,0.432,0.889,14,33
5milLu-6bWI,0979,0.261,0.272,0.432,0.889,79,33
5milLu-6bWI,0980,0.280,0.253,0.430,0.827,14,33
5milLu-6bWI,0980,0.280,0.253,0.430,0.827,79,33
5milLu-6bWI,0981,0.255,0.222,0.433,0.836,14,33
5milLu-6bWI,0982,0.275,0.193,0.413,0.771,14,33
5milLu-6bWI,0983,0.243,0.202,0.458,0.740,14,33
5milLu-6bWI,0984,0.302,0.199,0.548,0.736,14,33
5milLu-6bWI,0984,0.302,0.199,0.548,0.736,79,33
5milLu-6bWI,0985,0.379,0.247,0.583,0.619,14,33
5milLu-6bWI,0985,0.379,0.247,0.583,0.619,79,33
5milLu-6bWI,0986,0.414,0.267,0.621,0.744,14,33
5milLu-6bWI,0986,0.414,0.267,0.621,0.744,79,33
5milLu-6bWI,0987,0.321,0.303,0.474,0.670,14,33
5milLu-6bWI,0987,0.321,0.303,0.474,0.670,79,33
5milLu-6bWI,0989,0.493,0.220,0.666,0.930,14,34
5milLu-6bWI,0989,0.493,0.220,0.666,0.930,79,34
5milLu-6bWI,0990,0.599,0.230,0.760,0.916,14,34
5milLu-6bWI,0990,0.599,0.230,0.760,0.916,79,34
5milLu-6bWI,0991,0.005,0.375,0.142,0.760,14,35
5milLu-6bWI,0991,0.005,0.375,0.142,0.760,17,35
5milLu-6bWI,0991,0.599,0.380,0.643,0.623,14,36
5milLu-6bWI,0991,0.599,0.380,0.643,0.623,17,36
5milLu-6bWI,0992,0.105,0.398,0.225,0.798,14,35
5milLu-6bWI,0992,0.105,0.398,0.225,0.798,17,35
5milLu-6bWI,0992,0.495,0.356,0.569,0.616,14,36
5milLu-6bWI,0992,0.495,0.356,0.569,0.616,17,36
5milLu-6bWI,0993,0.220,0.408,0.327,0.820,14,35
5milLu-6bWI,0993,0.220,0.408,0.327,0.820,17,35
5milLu-6bWI,0993,0.401,0.358,0.450,0.604,14,36
5milLu-6bWI,0993,0.401,0.358,0.450,0.604,17,36
5milLu-6bWI,0994,0.278,0.361,0.345,0.603,14,36
5milLu-6bWI,0994,0.278,0.361,0.345,0.603,17,36
5milLu-6bWI,0994,0.333,0.422,0.434,0.847,14,35
5milLu-6bWI,0994,0.333,0.422,0.434,0.847,17,35
5milLu-6bWI,0995,0.159,0.346,0.218,0.598,14,36
5milLu-6bWI,0995,0.159,0.346,0.218,0.598,17,36
5milLu-6bWI,0995,0.438,0.437,0.555,0.859,14,35
5milLu-6bWI,0995,0.438,0.437,0.555,0.859,17,35
5milLu-6bWI,0996,0.058,0.337,0.124,0.598,14,36
5milLu-6bWI,0996,0.058,0.337,0.124,0.598,17,36
5milLu-6bWI,0996,0.523,0.433,0.644,0.892,12,35
5milLu-6bWI,0996,0.523,0.433,0.644,0.892,17,35
5milLu-6bWI,0997,0.000,0.314,0.059,0.574,14,36
5milLu-6bWI,0997,0.000,0.314,0.059,0.574,17,36
5milLu-6bWI,0997,0.570,0.434,0.696,0.910,12,35
5milLu-6bWI,0997,0.570,0.434,0.696,0.910,17,35
5milLu-6bWI,0998,0.589,0.433,0.716,0.915,12,35
5milLu-6bWI,0998,0.589,0.433,0.716,0.915,17,35
5milLu-6bWI,0999,0.588,0.431,0.716,0.905,12,35
5milLu-6bWI,0999,0.588,0.431,0.716,0.905,17,35
5milLu-6bWI,0999,0.588,0.431,0.716,0.905,79,35
5milLu-6bWI,1000,0.517,0.135,0.786,0.950,12,35
5milLu-6bWI,1000,0.517,0.135,0.786,0.950,17,35
5milLu-6bWI,1000,0.517,0.135,0.786,0.950,79,35
5milLu-6bWI,1001,0.517,0.127,0.786,0.951,12,35
5milLu-6bWI,1001,0.517,0.127,0.786,0.951,17,35
5milLu-6bWI,1001,0.517,0.127,0.786,0.951,79,35
5milLu-6bWI,1002,0.517,0.128,0.789,0.949,12,35
5milLu-6bWI,1002,0.517,0.128,0.789,0.949,17,35
5milLu-6bWI,1002,0.517,0.128,0.789,0.949,79,35
5milLu-6bWI,1003,0.094,0.057,0.582,0.965,12,35
5milLu-6bWI,1003,0.094,0.057,0.582,0.965,79,35
5milLu-6bWI,1003,0.438,0.128,0.888,0.947,12,37
5milLu-6bWI,1003,0.438,0.128,0.888,0.947,74,37
5milLu-6bWI,1003,0.438,0.128,0.888,0.947,80,37
5milLu-6bWI,1004,0.071,0.067,0.544,0.967,12,35
5milLu-6bWI,1004,0.319,0.093,0.832,0.966,12,37
5milLu-6bWI,1004,0.319,0.093,0.832,0.966,74,37
5milLu-6bWI,1004,0.319,0.093,0.832,0.966,80,37
5milLu-6bWI,1005,0.078,0.057,0.489,0.966,12,35
5milLu-6bWI,1005,0.078,0.057,0.489,0.966,79,35
5milLu-6bWI,1005,0.243,0.058,0.828,0.962,12,38
5milLu-6bWI,1005,0.243,0.058,0.828,0.962,66,38
5milLu-6bWI,1005,0.243,0.058,0.828,0.962,74,38
5milLu-6bWI,1006,0.097,0.053,0.552,0.977,12,35
5milLu-6bWI,1006,0.097,0.053,0.552,0.977,79,35
5milLu-6bWI,1006,0.349,0.062,0.921,0.964,12,38
5milLu-6bWI,1006,0.349,0.062,0.921,0.964,74,38
5milLu-6bWI,1006,0.349,0.062,0.921,0.964,80,38
5milLu-6bWI,1007,0.102,0.050,0.557,0.980,12,35
5milLu-6bWI,1007,0.102,0.050,0.557,0.980,79,35
5milLu-6bWI,1007,0.351,0.058,0.920,0.957,12,38
5milLu-6bWI,1007,0.351,0.058,0.920,0.957,74,38
5milLu-6bWI,1007,0.351,0.058,0.920,0.957,80,38
5milLu-6bWI,1008,0.101,0.056,0.562,0.979,12,35
5milLu-6bWI,1008,0.101,0.056,0.562,0.979,79,35
5milLu-6bWI,1008,0.547,0.095,1.000,0.975,12,38
5milLu-6bWI,1008,0.547,0.095,1.000,0.975,74,38
5milLu-6bWI,1009,0.110,0.050,0.545,0.977,12,35
5milLu-6bWI,1009,0.110,0.050,0.545,0.977,79,35
5milLu-6bWI,1009,0.525,0.075,0.942,0.960,12,38
5milLu-6bWI,1009,0.525,0.075,0.942,0.960,74,38
5milLu-6bWI,1010,0.301,0.120,0.865,0.966,12,39
5milLu-6bWI,1010,0.301,0.120,0.865,0.966,79,39
5milLu-6bWI,1010,0.301,0.120,0.865,0.966,80,39
5milLu-6bWI,1011,0.112,0.059,0.535,0.970,12,41
5milLu-6bWI,1011,0.112,0.059,0.535,0.970,79,41
5milLu-6bWI,1011,0.559,0.061,0.962,0.969,12,40
5milLu-6bWI,1011,0.559,0.061,0.962,0.969,74,40
5milLu-6bWI,1012,0.100,0.052,0.540,0.973,12,41
5milLu-6bWI,1012,0.100,0.052,0.540,0.973,79,41
5milLu-6bWI,1012,0.571,0.070,0.949,0.969,12,40
5milLu-6bWI,1012,0.571,0.070,0.949,0.969,74,40
5milLu-6bWI,1013,0.099,0.053,0.542,0.978,12,41
5milLu-6bWI,1013,0.099,0.053,0.542,0.978,79,41
5milLu-6bWI,1013,0.563,0.074,0.945,0.972,12,40
5milLu-6bWI,1013,0.563,0.074,0.945,0.972,74,40
5milLu-6bWI,1014,0.106,0.067,0.546,0.970,12,41
5milLu-6bWI,1014,0.106,0.067,0.546,0.970,79,41
5milLu-6bWI,1014,0.567,0.070,0.951,0.966,12,40
5milLu-6bWI,1014,0.567,0.070,0.951,0.966,74,40
5milLu-6bWI,1015,0.104,0.055,0.543,0.979,12,41
5milLu-6bWI,1015,0.104,0.055,0.543,0.979,79,41
5milLu-6bWI,1015,0.574,0.064,0.953,0.975,12,40
5milLu-6bWI,1015,0.574,0.064,0.953,0.975,74,40
5milLu-6bWI,1016,0.103,0.052,0.546,0.982,12,41
5milLu-6bWI,1016,0.103,0.052,0.546,0.982,79,41
5milLu-6bWI,1016,0.573,0.073,0.954,0.960,12,40
